Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Revenue,Profit,Payment_Mode,Ship_Mode,Campaign_ID,Region,Currency,Target_Revenue,Target_Profit
O103070,2024-06-30,08/07/24,C6893,P0213,2,708.45,0.17,1271.41,175.53,Credit Card,Standard,,Oceania,AUD,1271.41,175.53
O103071,2025-04-03,13/04/25,C6560,P0214,1,265.43,0.21,261.72,35.8,Credit Card,Standard,,South America,BRL,235.58,32.59
O103072,2024-09-03,11/09/24,C7821,P0134,2,1295.08,0.06,3003.65,1605.63,Credit Card,Express,,North America,CAD,3373.86,1845.08
O103073,2024-08-04,09/08/24,C7241,P0118,2,1081.83,0.2,1974.07,755.0,Debit Card,Standard,,South America,BRL,1974.07,755.0
O103074,2025-07-14,23/07/25,C7358,P0255,2,1401.9,0.24,2799.15,539.45,COD,Standard,,Western Europe,EUR,2452.08,475.92
O103075,2025-10-05,14/10/25,C6228,P0184,2,1347.25,0.28,3391.63,1773.5,Credit Card,Standard,,West Asia,AED,2998.59,1637.22
O103076,2023-10-23,24/10/23,C7299,P0207,1,1354.69,0.31,1325.54,385.99,Credit Card,Express,,West Asia,INR,1250.23,365.7
O103077,2024-10-05,10/10/24,C7836,P0019,2,1348.87,0.22,3299.18,1556.17,Credit Card,Express,CAMP010,East Asia,INR,3116.34,1459.59
O103078,2024-07-28,02/08/24,C5890,P0140,2,611.21,0.36,910.88,96.28,Debit Card,Standard,,North America,CAD,864.51,85.46
O103079,2025-03-20,22/03/25,C6939,P0256,2,992.59,0.06,2327.81,1183.31,UPI,Standard,CAMP002,Northern Europe,EUR,2199.39,1095.87
O103080,2025-03-09,19/03/25,C7897,P0149,4,671.43,0.2,2696.74,1198.7,COD,Standard,CAMP001,North America,CAD,2877.01,1264.08
O103081,2024-05-22,01/06/24,C7019,P0235,2,322.12,0.09,596.22,118.76,UPI,Express,CAMP008,Northern Europe,GBP,638.82,133.95
O103082,2023-05-21,30/05/23,C5237,P0207,1,1296.35,0.04,1121.7,453.53,Credit Card,Standard,,North America,USD,1121.7,453.53
O103083,2025-07-19,26/07/25,C6920,P0085,1,1071.33,0.22,1094.83,537.34,UPI,Express,CAMP004,East Asia,INR,999.77,468.79
O103084,2025-10-28,04/11/25,C6441,P0172,1,529.19,0.12,833.55,401.16,Wallet,Same Day,,Northern Europe,EUR,937.07,426.89
O103085,2024-02-03,13/02/24,C5816,P0271,1,1974.14,0.12,1760.55,590.38,Credit Card,Same Day,CAMP006,Western Europe,EUR,1993.27,666.78
O103086,2025-06-25,27/06/25,C6775,P0004,2,1676.39,0.6,1598.88,-363.09,COD,Standard,,West Asia,INR,1834.33,-386.7
O103087,2024-01-26,30/01/24,C7984,P0081,4,230.68,0.22,756.11,277.02,Wallet,Standard,,North America,USD,711.24,244.92
O103088,2025-01-28,06/02/25,C5130,P0214,2,199.58,0.17,387.45,83.23,Debit Card,Standard,,Oceania,AUD,345.45,74.64
O103089,2024-08-17,27/08/24,C5820,P0066,1,721.84,0.06,765.99,158.19,Credit Card,Express,,Northern Europe,EUR,765.99,158.19
O103090,2025-01-01,09/01/25,C5194,P0211,1,250.98,0.2,252.38,70.63,Debit Card,Standard,,East Asia,CNY,280.82,81.19
O103091,2024-08-10,19/08/24,C6704,P0211,2,550.23,0.07,1165.4,351.52,UPI,Standard,,North America,USD,1165.4,351.52
O103092,2025-01-12,19/01/25,C7360,P0230,2,697.7,0.12,1455.73,316.91,Credit Card,Express,,East Asia,CNY,1615.85,362.12
O103093,2025-06-17,24/06/25,C7230,P0095,1,1993.16,0.07,2194.51,681.2,Credit Card,Standard,,Oceania,AUD,2360.2,742.4
O103094,2023-12-28,30/12/23,C6060,P0166,1,629.28,0.19,760.83,476.04,Wallet,Standard,,East Asia,INR,685.09,420.01
O103095,2024-07-30,31/07/24,C6893,P0138,2,128.59,0.03,294.27,112.39,Credit Card,Standard,,Oceania,AUD,278.88,103.69
O103096,2025-06-19,27/06/25,C7553,P0010,1,410.34,0.07,464.71,161.48,Credit Card,Express,CAMP008,North America,USD,510.2,181.69
O103097,2023-12-16,18/12/23,C6301,P0271,1,1285.58,0.28,1389.2,686.2,Debit Card,Standard,,South Asia,CNY,1523.6,721.69
O103098,2025-08-13,22/08/25,C6278,P0300,1,446.55,0.05,540.74,363.08,UPI,Standard,CAMP005,East Asia,INR,597.15,403.93
O103099,2023-06-29,02/07/23,C6164,P0114,2,1311.84,0.06,2359.66,316.31,Credit Card,Standard,,East Asia,INR,2359.66,316.31
O103100,2023-12-19,29/12/23,C5490,P0049,1,919.16,0.27,1017.21,405.33,Wallet,Standard,,East Asia,AED,1167.88,427.25
O103101,2024-04-18,23/04/24,C6557,P0144,1,806.12,0.0,865.26,235.46,Debit Card,Standard,CAMP006,South America,BRL,952.83,249.54
O103102,2025-10-12,22/10/25,C7972,P0266,1,508.16,0.13,788.03,456.94,Credit Card,Express,,North America,USD,839.17,507.68
O103103,2025-08-07,14/08/25,C5721,P0081,2,304.27,0.06,744.43,427.54,UPI,Standard,,Western Europe,EUR,650.0,395.44
O103104,2023-05-06,13/05/23,C6931,P0219,4,302.83,0.13,959.25,187.06,Wallet,Standard,,West Asia,INR,864.69,163.08
O103105,2024-11-27,07/12/24,C5900,P0234,1,1058.23,0.28,1355.43,703.21,Credit Card,Standard,,Oceania,AUD,1219.05,597.79
O103106,2025-10-17,24/10/25,C7329,P0231,2,382.46,0.32,919.08,292.53,COD,Standard,,North America,USD,919.08,292.53
O103107,2025-08-09,13/08/25,C7615,P0055,1,312.65,0.25,305.63,88.67,Debit Card,Standard,,West Asia,INR,286.15,75.48
O103108,2024-03-31,10/04/24,C5164,P0252,2,478.98,0.04,1036.52,488.49,Credit Card,Same Day,,Northern Europe,GBP,881.77,445.09
O103109,2023-11-04,06/11/23,C7167,P0139,4,436.47,0.32,1893.69,981.55,Bank Transfer,Standard,,Northern Europe,EUR,2172.73,1114.64
O103110,2024-12-29,01/01/25,C6911,P0117,1,758.76,0.26,953.1,431.68,Credit Card,Standard,,East Asia,CNY,1024.77,461.75
O103111,2024-10-23,26/10/24,C7359,P0264,1,1355.56,0.21,1688.14,1066.12,COD,Standard,,East Asia,CNY,1688.14,1066.12
O103112,2025-10-14,24/10/25,C6385,P0065,3,921.54,0.26,3571.54,1720.6,Credit Card,Standard,,Western Europe,EUR,3973.74,1948.17
O103113,2024-12-03,10/12/24,C6385,P0203,1,239.97,0.48,227.05,19.1,UPI,Standard,,Northern Europe,EUR,227.05,19.1
O103114,2024-08-20,26/08/24,C7443,P0303,1,951.67,0.18,897.09,225.91,COD,Express,,North America,USD,795.01,201.79
O103115,2024-11-06,15/11/24,C7998,P0236,1,7.34,0.36,14.91,-14.94,COD,Standard,CAMP004,South Asia,INR,14.91,-14.94
O103116,2025-03-15,20/03/25,C5063,P0172,1,529.19,0.24,515.85,90.28,Debit Card,Standard,,East Asia,SGD,547.6,96.17
O103117,2024-11-19,27/11/24,C6551,P0139,3,436.47,0.24,1789.35,1131.5,Debit Card,Express,,South Asia,INR,1789.35,1131.5
O103118,2024-11-01,06/11/24,C6087,P0144,1,1389.43,0.25,1889.14,802.28,Debit Card,Standard,CAMP006,Oceania,AUD,1713.14,690.17
O103119,2025-06-07,08/06/25,C6577,P0220,2,763.44,0.15,1558.42,509.0,UPI,Standard,,North America,USD,1667.83,546.4
O103120,2024-01-13,14/01/24,C7701,P0049,2,1127.56,0.14,2059.11,308.63,Wallet,Standard,,East Asia,INR,1841.65,263.74
O103121,2025-09-04,11/09/25,C7607,P0202,1,1431.28,0.16,1646.46,851.25,UPI,Standard,,North America,USD,1811.07,972.87
O103122,2024-09-03,12/09/24,C7313,P0133,5,1157.82,0.01,7071.83,3008.22,Debit Card,Express,,West Asia,SGD,7442.72,3348.45
O103123,2025-03-15,16/03/25,C6336,P0078,1,849.46,0.06,1002.42,395.64,Debit Card,Standard,CAMP006,North America,USD,935.84,348.66
O103124,2024-04-11,13/04/24,C6614,P0006,1,2223.9,0.04,2271.22,701.12,Debit Card,Standard,,South America,BRL,2414.65,739.21
O103125,2024-06-12,21/06/24,C5484,P0295,3,76.7,0.59,110.78,-33.65,COD,Standard,,Northern Europe,GBP,123.45,-37.19
O103126,2024-10-13,22/10/24,C7677,P0038,1,421.64,0.32,448.47,104.42,UPI,Standard,,North America,USD,481.18,118.32
O103127,2025-02-23,26/02/25,C5067,P0247,1,286.78,0.23,251.69,-1.31,Debit Card,Express,,North America,USD,232.45,-1.15
O103128,2025-04-05,14/04/25,C5905,P0233,1,1141.19,0.19,1109.26,482.46,Wallet,Standard,CAMP003,South Asia,INR,1026.44,421.91
O103129,2023-05-26,31/05/23,C6521,P0292,2,2192.19,0.03,3852.09,1113.73,Credit Card,Standard,,East Asia,INR,4304.81,1182.62
O103130,2025-10-26,04/11/25,C7206,P0209,1,993.47,0.12,1542.2,669.99,Credit Card,Standard,CAMP004,West Asia,SGD,1417.63,585.49
O103131,2023-04-24,25/04/23,C5368,P0010,1,410.34,0.08,367.39,76.21,Credit Card,Standard,,Western Europe,EUR,406.79,81.33
O103132,2025-02-20,22/02/25,C6581,P0235,1,815.64,0.16,783.1,322.75,Credit Card,Express,,North America,USD,722.49,276.3
O103133,2023-01-16,17/01/23,C5884,P0052,2,730.58,0.49,712.19,-180.38,Debit Card,Standard,,South Asia,INR,712.19,-180.38
O103134,2025-12-03,07/12/25,C6993,P0315,1,242.66,0.32,305.2,142.52,UPI,Same Day,CAMP006,Oceania,AUD,264.47,123.77
O103135,2025-08-17,27/08/25,C5343,P0062,2,1472.62,0.25,2830.51,912.71,Credit Card,Standard,CAMP008,North America,USD,2417.64,843.8
O103136,2024-07-11,14/07/24,C7428,P0140,1,624.59,0.2,608.17,249.73,UPI,Standard,,South Asia,INR,576.6,231.71
O103137,2025-06-24,28/06/25,C5956,P0064,1,2122.09,0.16,2125.0,791.26,Bank Transfer,Standard,,Oceania,AUD,2414.13,831.3
O103138,2025-08-14,18/08/25,C5197,P0179,5,601.1,0.07,3581.12,1273.89,Credit Card,Standard,,Northern Europe,GBP,3086.16,1154.02
O103139,2025-04-20,24/04/25,C5958,P0295,1,1919.72,0.25,1702.85,740.64,COD,Express,,Western Europe,GBP,1954.51,826.61
O103140,2025-06-30,09/07/25,C6889,P0068,1,1037.47,0.02,1212.98,504.71,Credit Card,Standard,,North America,CAD,1076.42,436.38
O103141,2024-11-11,15/11/24,C5749,P0231,3,382.46,0.21,1621.55,716.13,Credit Card,Standard,CAMP007,South Asia,CNY,1727.41,777.91
O103142,2025-07-29,02/08/25,C7663,P0059,1,704.24,0.01,932.74,547.17,Wallet,Express,CAMP004,Northern Europe,EUR,932.74,547.17
O103143,2024-06-25,28/06/24,C6921,P0179,1,601.1,0.38,407.76,-79.2,COD,Standard,,North America,CAD,457.25,-83.41
O103144,2025-09-20,22/09/25,C5396,P0195,3,1731.9,0.1,6430.1,2554.28,Wallet,Standard,CAMP003,West Asia,CNY,7299.56,2922.49
O103145,2024-02-01,02/02/24,C7588,P0335,1,1231.72,0.25,923.56,239.25,UPI,Express,,South Asia,INR,867.11,225.21
O103146,2024-09-27,02/10/24,C5292,P0188,3,768.01,0.11,2541.44,721.31,Debit Card,Standard,,South Asia,AED,2164.12,683.64
O103147,2025-07-28,01/08/25,C7247,P0174,2,1376.09,0.15,3092.98,1440.88,Debit Card,Standard,,Oceania,AUD,2742.35,1350.0
O103148,2024-05-20,27/05/24,C5895,P0145,1,738.97,0.56,339.06,-227.53,Credit Card,Express,,North America,USD,294.53,-203.56
O103149,2024-10-29,04/11/24,C5903,P0179,1,705.16,0.26,834.58,451.91,Debit Card,Standard,,West Asia,SGD,713.08,385.93
O103150,2025-05-22,24/05/25,C5343,P0213,1,708.45,0.0,818.96,215.34,Wallet,Standard,,North America,USD,937.16,243.56
O103151,2025-02-14,16/02/25,C5075,P0053,1,433.2,0.02,502.55,274.54,UPI,Standard,,North America,CAD,554.3,302.69
O103152,2025-02-14,21/02/25,C6067,P0236,1,1753.57,0.21,1569.1,388.67,COD,Standard,,Western Europe,GBP,1765.04,421.38
O103153,2025-06-30,01/07/25,C6922,P0091,1,1783.71,0.19,1718.32,728.57,Credit Card,Express,CAMP008,East Asia,INR,1718.32,728.57
O103154,2023-05-16,18/05/23,C6644,P0004,2,1676.39,0.09,2769.65,836.24,Debit Card,Standard,,North America,CAD,3119.14,918.61
O103155,2025-10-17,22/10/25,C5125,P0256,1,1437.61,0.17,2112.53,916.34,Credit Card,Standard,,South Asia,AED,2352.92,1050.57
O103156,2025-12-22,30/12/25,C6456,P0197,2,1372.54,0.13,4484.36,2575.16,Debit Card,Express,,West Asia,AED,4919.93,2811.66
O103157,2025-04-30,02/05/25,C6692,P0001,1,389.17,0.22,376.32,41.66,UPI,Standard,CAMP006,North America,CAD,429.22,47.5
O103158,2023-02-20,22/02/23,C6189,P0160,2,784.34,0.17,1195.98,96.83,Credit Card,Standard,CAMP008,West Asia,INR,1135.27,87.64
O103159,2024-09-16,23/09/24,C7368,P0205,2,236.64,0.2,459.34,171.22,Wallet,Standard,,Northern Europe,GBP,498.12,183.9
O103160,2025-12-01,09/12/25,C6573,P0135,1,858.0,0.31,1123.62,561.78,Credit Card,Standard,CAMP009,South Asia,INR,1123.62,561.78
O103161,2024-08-30,31/08/24,C5236,P0191,3,498.06,0.1,1537.73,373.55,UPI,Standard,,South America,BRL,1312.31,344.66
O103162,2025-12-31,01/01/26,C5258,P0100,2,849.68,0.33,2130.69,680.94,UPI,Standard,,East Asia,INR,2130.69,680.94
O103163,2025-07-10,12/07/25,C7421,P0105,1,1301.91,0.2,1388.15,617.92,UPI,Standard,,North America,USD,1489.97,686.3
O103164,2025-03-25,03/04/25,C5685,P0231,2,43.06,0.03,122.43,2.81,Debit Card,Express,CAMP009,South America,BRL,139.77,3.22
O103165,2025-05-16,26/05/25,C5590,P0110,2,113.45,0.16,220.09,84.69,Debit Card,Express,CAMP010,East Asia,INR,231.19,91.61
O103166,2023-09-22,30/09/23,C6138,P0256,1,1468.61,0.05,1533.19,669.27,Credit Card,Standard,,Western Europe,EUR,1533.19,669.27
O103167,2024-12-15,23/12/24,C5360,P0086,1,874.43,0.19,1200.31,612.34,Credit Card,Express,,East Asia,INR,1360.84,675.81
O103168,2023-10-06,13/10/23,C5632,P0236,1,7.34,0.47,15.7,-13.72,Debit Card,Express,,East Asia,CNY,14.61,-12.83
O103169,2023-07-08,13/07/23,C5677,P0188,1,768.01,0.15,709.58,61.93,Debit Card,Express,,South America,BRL,634.55,54.86
O103170,2025-08-26,01/09/25,C7797,P0160,2,784.34,0.17,1665.6,582.58,Credit Card,Standard,,Northern Europe,GBP,1665.6,582.58
O103171,2024-06-18,20/06/24,C7235,P0002,2,1493.16,0.21,2518.14,528.99,Credit Card,Standard,,East Asia,AED,2518.14,528.99
O103172,2025-12-16,21/12/25,C7257,P0114,1,1311.84,0.2,1960.23,906.2,UPI,Standard,,South America,BRL,1960.23,906.2
O103173,2025-07-22,30/07/25,C6643,P0197,2,1349.76,0.2,2853.07,1415.86,Credit Card,Express,,East Asia,SGD,2555.05,1295.91
O103174,2025-12-02,08/12/25,C6958,P0091,1,1440.71,0.07,2521.72,1819.85,Credit Card,Express,,Northern Europe,GBP,2740.39,2051.88
O103175,2025-06-04,13/06/25,C5821,P0138,2,128.59,0.22,251.06,97.1,UPI,Same Day,,Western Europe,GBP,236.1,85.28
O103176,2025-12-01,03/12/25,C7242,P0190,1,851.06,0.23,1232.76,603.69,Wallet,Express,,Western Europe,EUR,1166.81,550.73
O103177,2025-07-23,24/07/25,C6522,P0328,2,1489.07,0.21,3086.38,1373.83,Credit Card,Express,CAMP009,South Asia,CNY,3086.38,1373.83
O103178,2024-10-25,31/10/24,C7876,P0170,2,273.12,0.17,711.81,223.16,UPI,Standard,,West Asia,INR,809.91,236.64
O103179,2024-12-20,21/12/24,C7739,P0233,1,1141.19,0.06,1822.77,1239.84,Wallet,Standard,CAMP010,Western Europe,EUR,1822.77,1239.84
O103180,2025-06-02,11/06/25,C7752,P0085,1,1071.33,0.06,1208.63,646.21,Credit Card,Standard,CAMP001,Oceania,AUD,1299.46,699.27
O103181,2024-10-14,23/10/24,C7799,P0180,2,1311.8,0.1,3720.42,1919.17,Credit Card,Standard,,Oceania,AUD,4019.1,2048.11
O103182,2025-12-29,07/01/26,C7737,P0129,1,582.91,0.28,780.43,430.37,Bank Transfer,Standard,,North America,USD,887.21,469.9
O103183,2025-09-22,24/09/25,C5793,P0256,4,1468.61,0.02,7934.18,4570.77,UPI,Express,,South America,BRL,9095.05,5066.0
O103184,2024-02-06,15/02/24,C6185,P0050,2,1379.19,0.21,2195.35,-144.92,Bank Transfer,Express,,North America,CAD,2195.35,-144.92
O103185,2024-01-18,22/01/24,C5876,P0034,1,24.74,0.04,23.7,-6.95,Credit Card,Express,,East Asia,SGD,20.47,-6.29
O103186,2023-09-10,20/09/23,C6059,P0189,3,1970.09,0.12,5738.34,2542.59,Credit Card,Standard,,South America,BRL,6595.39,2813.42
O103187,2025-09-23,24/09/25,C5845,P0214,1,199.58,0.23,205.24,111.13,Bank Transfer,Standard,,Oceania,AUD,174.49,104.83
O103188,2025-09-16,21/09/25,C7372,P0210,1,2113.05,0.23,2260.68,1201.11,COD,Standard,,East Asia,INR,1974.68,1103.64
O103189,2023-10-25,02/11/23,C7585,P0053,1,1023.36,0.22,1135.22,587.21,UPI,Standard,,North America,USD,1023.41,518.24
O103190,2023-08-21,27/08/23,C5545,P0192,1,829.71,0.01,830.79,487.41,Bank Transfer,Standard,,West Asia,INR,729.65,459.57
O103191,2025-09-18,27/09/25,C7788,P0001,1,632.19,0.02,860.67,489.37,COD,Standard,,South Asia,INR,860.67,489.37
O103192,2025-03-06,09/03/25,C5925,P0204,2,1378.09,0.14,2974.44,1330.71,UPI,Standard,CAMP003,Oceania,AUD,3394.41,1465.53
O103193,2025-12-20,29/12/25,C5222,P0307,1,567.81,0.25,809.94,394.77,Debit Card,Standard,,South Asia,INR,709.39,339.59
O103194,2025-02-25,04/03/25,C7280,P0049,1,2127.53,0.25,1817.01,92.62,UPI,Standard,,East Asia,CNY,1572.91,83.56
O103195,2025-07-13,19/07/25,C6513,P0128,1,1126.26,0.03,1443.35,528.35,Debit Card,Standard,CAMP009,North America,USD,1271.28,451.32
O103196,2025-06-20,29/06/25,C7931,P0213,4,1408.48,0.18,5510.09,907.55,Debit Card,Express,,South Asia,INR,4934.38,839.14
O103197,2025-03-30,09/04/25,C7739,P0173,5,1063.49,0.06,6242.38,3480.5,Credit Card,Standard,,Western Europe,EUR,6242.38,3480.5
O103198,2024-10-28,29/10/24,C7137,P0170,1,1493.23,0.37,1493.3,582.27,Wallet,Standard,CAMP004,North America,USD,1701.12,645.46
O103199,2024-12-06,09/12/24,C6954,P0019,2,1348.87,0.43,2578.86,869.52,Debit Card,Standard,CAMP010,East Asia,CNY,2894.33,944.65
O103200,2024-10-10,20/10/24,C6880,P0052,2,847.96,0.18,2197.76,1005.39,COD,Standard,,North America,CAD,2416.71,1129.02
O103201,2024-06-19,21/06/24,C7811,P0140,3,1765.37,0.1,5065.1,1701.65,UPI,Standard,,North America,USD,5065.1,1701.65
O103202,2025-02-23,27/02/25,C7542,P0204,2,1018.87,0.03,2241.36,1262.55,Credit Card,Standard,,East Asia,INR,2068.25,1126.77
O103203,2024-12-31,09/01/25,C5844,P0207,1,1296.35,0.38,1347.72,685.55,Credit Card,Express,,South Asia,INR,1218.83,646.05
O103204,2025-09-30,01/10/25,C5629,P0125,2,790.92,0.14,1879.86,669.62,Bank Transfer,Standard,,South America,BRL,1879.86,669.62
O103205,2025-05-01,04/05/25,C7719,P0323,1,469.87,0.16,446.38,87.89,Credit Card,Standard,,North America,USD,407.63,80.35
O103206,2025-03-12,21/03/25,C6105,P0099,1,20.77,0.22,12.19,20.21,UPI,Standard,,North America,CAD,11.32,17.41
O103207,2024-01-30,09/02/24,C7720,P0319,2,61.01,0.17,120.07,-2.58,UPI,Same Day,,North America,CAD,108.34,-2.44
O103208,2025-05-31,05/06/25,C5915,P0197,1,530.88,0.05,566.02,123.14,Credit Card,Standard,,Oceania,AUD,614.79,132.93
O103209,2025-12-26,03/01/26,C6815,P0093,3,100.02,0.27,408.79,182.64,Wallet,Standard,,East Asia,INR,372.05,159.28
O103210,2023-09-09,19/09/23,C5054,P0038,2,421.64,0.22,728.36,4.16,UPI,Express,CAMP002,Oceania,AUD,659.6,3.6
O103211,2025-01-17,27/01/25,C6445,P0047,2,545.87,0.18,1060.83,123.13,Wallet,Standard,,East Asia,CNY,1175.38,136.7
O103212,2025-01-11,12/01/25,C7350,P0199,1,83.65,0.21,74.59,-0.23,Credit Card,Express,,East Asia,AED,81.44,-0.25
O103213,2024-03-13,19/03/24,C7877,P0205,1,1031.85,0.24,879.43,40.71,Debit Card,Express,CAMP001,West Asia,AED,769.1,35.95
O103214,2024-12-17,21/12/24,C7174,P0257,1,1344.16,0.33,1521.47,729.45,UPI,Standard,CAMP005,East Asia,CNY,1673.37,783.99
O103215,2024-01-23,24/01/24,C6382,P0034,1,377.55,0.18,327.53,18.2,Credit Card,Standard,,West Asia,CNY,327.53,18.2
O103216,2025-03-24,25/03/25,C5236,P0134,2,1295.08,0.09,2941.75,1491.87,COD,Standard,CAMP004,South America,BRL,3319.13,1672.24
O103217,2024-02-08,15/02/24,C5792,P0238,1,989.17,0.02,975.87,337.72,Credit Card,Standard,,West Asia,INR,855.77,290.35
O103218,2024-03-30,05/04/24,C6474,P0325,4,575.52,0.12,2267.61,285.98,Wallet,Standard,,North America,USD,1927.51,260.15
O103219,2025-04-27,03/05/25,C6907,P0011,1,1928.48,0.42,1322.84,43.49,Credit Card,Standard,,North America,USD,1322.84,43.49
O103220,2024-07-14,16/07/24,C6438,P0267,2,294.41,0.03,684.75,316.08,Credit Card,Standard,CAMP005,Northern Europe,GBP,684.75,316.08
O103221,2024-06-22,25/06/24,C5497,P0321,1,469.06,0.03,482.76,212.08,Credit Card,Standard,,Northern Europe,EUR,420.55,180.53
O103222,2025-12-14,16/12/25,C5966,P0266,1,508.16,0.11,838.97,583.23,Credit Card,Express,CAMP005,North America,CAD,743.25,551.85
O103223,2024-10-14,23/10/24,C7256,P0127,2,983.64,0.39,1880.97,425.67,UPI,Express,CAMP008,South Asia,INR,1728.6,398.33
O103224,2025-01-17,21/01/25,C5846,P0193,1,574.09,0.23,534.91,124.52,Credit Card,Standard,,South Asia,INR,534.91,124.52
O103225,2025-10-02,11/10/25,C6841,P0080,5,1110.67,0.19,7877.63,4771.83,Credit Card,Express,,North America,USD,8385.53,5045.39
O103226,2025-05-15,20/05/25,C6126,P0231,1,1148.65,0.06,1235.59,575.56,Debit Card,Same Day,,West Asia,INR,1235.59,575.56
O103227,2024-08-04,13/08/24,C6070,P0140,2,624.59,0.22,1115.56,441.02,Credit Card,Express,,East Asia,INR,949.51,417.01
O103228,2025-06-11,16/06/25,C5710,P0329,2,72.96,0.04,190.26,77.09,Credit Card,Standard,,South Asia,AED,205.48,84.49
O103229,2025-05-29,05/06/25,C5690,P0191,1,15.75,0.19,33.38,-2.95,Credit Card,Express,,Northern Europe,EUR,36.37,-3.31
O103230,2024-04-16,24/04/24,C5397,P0167,4,603.03,0.07,2393.11,823.69,UPI,Same Day,CAMP006,East Asia,INR,2586.94,908.98
O103231,2025-04-08,18/04/25,C6340,P0204,2,1018.87,0.03,2349.29,1376.67,Credit Card,Standard,,North America,USD,2349.29,1376.67
O103232,2025-08-21,31/08/25,C5590,P0149,1,671.43,0.18,695.35,274.89,Credit Card,Standard,CAMP003,East Asia,INR,660.28,245.86
O103233,2024-09-30,01/10/24,C7153,P0048,1,862.96,0.1,950.4,306.42,Debit Card,Standard,,South America,BRL,1050.31,337.14
O103234,2025-03-21,27/03/25,C7952,P0115,1,232.97,0.12,261.52,109.28,Credit Card,Standard,,Northern Europe,EUR,243.3,95.8
O103235,2023-08-19,23/08/23,C5387,P0232,5,1217.07,0.01,6138.97,2685.48,Bank Transfer,Standard,CAMP009,Oceania,AUD,5322.76,2485.17
O103236,2025-10-08,14/10/25,C7344,P0254,2,226.4,0.34,537.68,307.41,Credit Card,Standard,,South Asia,CNY,586.91,350.87
O103237,2024-05-11,14/05/24,C7688,P0138,1,128.59,0.18,114.44,5.81,Debit Card,Same Day,,South Asia,CNY,104.65,5.27
O103238,2025-01-17,25/01/25,C6730,P0190,1,851.06,0.06,973.71,279.56,UPI,Standard,CAMP008,Oceania,AUD,834.51,258.05
O103239,2025-01-24,31/01/25,C5287,P0155,2,1368.87,0.0,3249.43,1543.17,Debit Card,Standard,,Oceania,AUD,2984.94,1410.47
O103240,2025-10-01,07/10/25,C7935,P0035,2,984.99,0.33,2324.55,1283.21,Debit Card,Standard,CAMP009,South Asia,SGD,2503.05,1468.86
O103241,2025-12-24,26/12/25,C5529,P0199,2,83.65,0.16,254.6,113.23,UPI,Standard,CAMP004,East Asia,INR,275.52,120.62
O103242,2024-12-30,03/01/25,C7648,P0151,1,1118.28,0.21,1494.59,950.15,Debit Card,Same Day,,Oceania,AUD,1716.87,1068.56
O103243,2025-11-21,26/11/25,C5300,P0260,2,1290.95,0.06,4845.59,2662.82,COD,Express,CAMP008,Oceania,AUD,4319.74,2512.61
O103244,2024-09-04,06/09/24,C6599,P0164,2,807.67,0.17,1647.57,496.91,Wallet,Express,,West Asia,INR,1415.45,426.73
O103245,2023-06-19,27/06/23,C6858,P0199,1,896.87,0.1,772.39,216.81,Credit Card,Standard,CAMP003,Western Europe,EUR,709.24,188.15
O103246,2025-06-12,21/06/25,C5628,P0093,1,100.02,0.09,126.48,66.43,UPI,Express,CAMP005,Oceania,AUD,144.4,75.33
O103247,2024-08-11,20/08/24,C5997,P0064,1,2122.09,0.02,2386.76,1052.88,Bank Transfer,Standard,,North America,CAD,2579.22,1199.11
O103248,2023-11-06,09/11/23,C7296,P0261,1,1485.53,0.04,2295.49,1014.65,Credit Card,Standard,CAMP007,East Asia,AED,1961.01,918.12
O103249,2024-02-05,14/02/24,C6480,P0041,1,752.0,0.13,681.91,280.23,Wallet,Standard,,North America,USD,681.91,280.23
O103250,2025-05-09,15/05/25,C7540,P0202,1,1466.95,0.11,1487.45,430.05,Wallet,Standard,,East Asia,AED,1403.49,402.33
O103251,2024-10-03,13/10/24,C5707,P0197,1,530.88,0.05,786.0,349.99,Credit Card,Standard,CAMP001,South Asia,AED,786.0,349.99
O103252,2025-02-13,14/02/25,C7987,P0274,1,1171.98,0.07,1248.81,364.31,Wallet,Standard,CAMP001,South Asia,INR,1355.72,389.19
O103253,2025-10-08,11/10/25,C5859,P0009,2,135.04,0.28,336.51,143.73,UPI,Express,CAMP003,East Asia,AED,360.42,158.31
O103254,2025-08-23,25/08/25,C6747,P0318,1,1271.68,0.19,1310.94,324.78,Debit Card,Express,,Northern Europe,EUR,1454.72,342.08
O103255,2023-05-24,31/05/23,C6455,P0254,1,226.4,0.23,168.66,46.82,Debit Card,Standard,CAMP004,West Asia,AED,184.07,53.05
